supplier_id,pagerank
41312760600023,0.0011158673380393647
65480139800011,0.0011096987539067939
31543485200234,0.0011041672613654515
48757969000040,0.0009550648595440869
38824589600021,0.0008818213656459825
35088899600054,0.0008818105126058707
48932074700020,0.000870237671219942
33470878100029,0.000833893010901463
34486933400112,0.0008314754711550501
84542001700038,0.0008142337178855685
